date,open,high,low,close,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime
2014-07-29,203.0143,203.4814,200.8979,200.9074,574920,574920,-1.8209,-0.898,201.9077,"Jul 29, 14",0.04011571831866742
2014-07-30,201.0981,201.9465,199.935,200.3544,561742,561742,-0.552939,-0.275,200.7084,"Jul 30, 14",0.03725278747475515
2014-07-31,199.9922,200.078,196.4362,196.6078,595792,595792,-3.7466,-1.87,197.5619,"Jul 31, 14",0.01785630157999607
2014-08-01,196.2265,199.096,194.4056,198.6575,520025,520025,2.0497,1.043,197.2869,"Aug 1, 14",0.0284677832269527
2014-08-04,196.2265,199.096,194.4056,198.6575,520025,520025,0,0,197.2869,"Aug 4, 14",0.0284677832269527
2014-08-05,197.6088,198.7242,195.0825,195.4543,777156,777156,-3.2032,-1.612,196.2232,"Aug 5, 14",0.011884528110822752
2014-08-06,195.4066,197.8472,195.4066,197.7232,828677,828677,2.269,1.161,197.3739,"Aug 6, 14",0.023630827915076986
2014-08-07,198.4192,198.6098,195.6926,196.2455,748907,748907,-1.4777,-0.747,196.5824,"Aug 7, 14",0.015980641824572137
2014-08-08,197.0559,199.3058,196.4934,199.1628,605784,605784,2.9172,1.487,198.2116,"Aug 8, 14",0.031083766871489577
2014-08-11,199.4488,200.936,198.8196,199.096,339842,339842,-0.066734,-0.034,199.7371,"Aug 11, 14",0.03073793725056129
2014-08-12,198.9435,201.1171,198.8958,200.793,529985,529985,1.6969,0.852,200.3166,"Aug 12, 14",0.039523459207377126
2014-08-13,201.8061,202.695,200.64,202.3987,396768,396768,1.6057,0.8,202.0616,"Aug 13, 14",0.047836312834989986
2014-08-14,203.1538,203.4267,201.6628,202.4561,420701,420701,0.057352,0.028,202.3822,"Aug 14, 14",0.0481334778086619
2014-08-15,203.3259,204.3964,201.5289,203.4024,466107,466107,0.946278,0.467,202.9741,"Aug 15, 14",0.0530325582021415
2014-08-18,204.1861,205.0177,203.5362,204.6736,390913,390913,1.2713,0.625,204.565,"Aug 18, 14",0.05961367518004616
2014-08-19,205.467,205.4861,204.6067,204.8839,325898,325898,0.210284,0.103,204.9541,"Aug 19, 14",0.06070241723515431
2014-08-20,204.6641,205.9353,204.0619,205.5434,404563,404563,0.659526,0.322,205.2233,"Aug 20, 14",0.06411670817830095
2014-08-21,205.9353,208.2293,205.7824,207.6558,482117,482117,2.1124,1.028,207.5568,"Aug 21, 14",0.07505279337663791
2014-08-22,207.6558,208.3629,206.7478,207.3786,291547,291547,-0.277192,-0.133,207.4431,"Aug 22, 14",0.07361770399158823
2014-08-25,207.9426,208.3727,207.025,207.9808,350376,350376,0.602175,0.29,207.9422,"Aug 25, 14",0.07673534767007635
2014-08-26,208.0382,208.8506,207.2544,208.1815,256132,256132,0.200728,0.097,208.1997,"Aug 26, 14",0.07777438965990136
2014-08-27,208.3727,208.6786,206.8338,208.0191,419550,419550,-0.16249,-0.078,207.6698,"Aug 27, 14",0.07693363022219551
2014-08-28,206.9867,209.5293,206.461,208.497,277938,277938,0.477916,0.23,208.6351,"Aug 28, 14",0.07940776159707019
2014-08-29,208.2485,208.6748,207.3213,208.4779,300668,300668,-0.019118,-0.009,208.1753,"Aug 29, 14",0.07930887917551731
2014-09-02,208.9367,209.3429,207.4456,207.9617,370624,370624,-0.516153,-0.248,208.2494,"Sep 2, 14",0.0766364652485236
2014-09-03,209.1183,209.5196,207.1206,207.6367,317694,317694,-0.324984,-0.156,207.6977,"Sep 3, 14",0.07495391095508501
2014-09-04,207.5411,209.1087,207.3213,207.847,283733,283733,0.210286,0.101,208.2527,"Sep 4, 14",0.07604265301019315
2014-09-05,207.3117,208.8506,206.786,208.6499,398381,398381,0.802901,0.386,208.2848,"Sep 5, 14",0.08019933867850629
2014-09-08,208.6117,208.8602,207.3595,208.2962,280590,280590,-0.353658,-0.169,208.1396,"Sep 8, 14",0.0783682018982318
2014-09-09,207.6176,207.9521,206.7956,206.9581,409836,409836,-1.3382,-0.642,207.3183,"Sep 9, 14",0.07144073759038548
2014-09-10,207.522,207.5698,206.4132,207.2257,404651,404651,0.267633,0.129,207.2498,"Sep 10, 14",0.072826126910152
2014-09-11,206.8912,208.5734,206.5757,208.4109,388769,388769,1.1852,0.572,208.0057,"Sep 11, 14",0.07896201413656224
2014-09-12,207.847,208.1099,205.1993,206.0309,421103,421103,-2.38,-1.142,206.4231,"Sep 12, 14",0.06664053961845877
2014-09-15,205.6581,206.375,204.1766,205.6772,442830,442830,-0.353662,-0.172,205.2878,"Sep 15, 14",0.06480940283818429
2014-09-16,205.725,208.0955,205.2184,206.9581,471727,471727,1.2808,0.623,207.2298,"Sep 16, 14",0.07144073759038548
2014-09-17,207.3595,208.6499,206.5662,207.5029,292517,292517,0.544827,0.263,207.8025,"Sep 17, 14",0.07426121629520183
2014-09-18,208.3536,210.7346,208.0382,210.1506,441775,441775,2.6477,1.276,209.8541,"Sep 18, 14",0.08796859784208522
2014-09-19,211.2976,211.4983,210.1888,210.8005,712908,712908,0.649968,0.309,210.9789,"Sep 19, 14",0.09133318871994887
2014-09-22,210.3226,211.0682,209.3763,209.3763,478622,478622,-1.4242,-0.676,209.9155,"Sep 22, 14",0.0839599769515946
2014-09-23,209.2139,210.2366,208.755,208.8315,461167,461167,-0.544828,-0.26,209.4612,"Sep 23, 14",0.0811394982467784
2014-09-24,209.0131,211.656,208.5639,211.2498,506779,506779,2.4183,1.158,210.8704,"Sep 24, 14",0.09365925531700091
2014-09-25,210.3895,211.2211,208.7168,208.7264,402776,402776,-2.5234,-1.195,209.2991,"Sep 25, 14",0.0805953860737311
2014-09-26,208.6117,211.4123,208.583,211.0395,366607,366607,2.3131,1.108,210.5189,"Sep 26, 14",0.0925705132618929
2014-09-29,209.9116,212.7027,209.1422,211.6608,473285,473285,0.621298,0.294,211.5975,"Sep 29, 14",0.0957870393619339
2014-09-30,210.7336,211.9571,209.1374,209.319,548640,548640,-2.3418,-1.106,210.1149,"Sep 30, 14",0.08366332968693606
2014-10-01,208.9749,209.2425,203.6641,204.3008,509061,509061,-5.0182,-2.397,205.3077,"Oct 1, 14",0.05768365597821894
2014-10-02,204.2817,205.4956,202.026,205.0368,449898,449898,0.735996,0.36,204.2452,"Oct 2, 14",0.06149399431659039
2014-10-03,205.7059,207.9235,205.7059,206.4515,386552,386552,1.4146,0.69,206.565,"Oct 3, 14",0.06881802372867492
2014-10-06,206.7669,207.5077,204.4251,205.1611,543866,543866,-1.2904,-0.625,205.4995,"Oct 6, 14",0.062137506620203974
2014-10-07,204.5876,204.989,202.1024,202.1024,495848,495848,-3.0587,-1.491,203.1236,"Oct 7, 14",0.04630234102838742
2014-10-08,203.1538,207.4742,202.3796,207.1875,650770,650770,5.0851,2.516,205.7348,"Oct 8, 14",0.07262836206704637
2014-10-09,207.2161,207.7132,204.5398,204.5589,667281,667281,-2.6286,-1.269,205.6786,"Oct 9, 14",0.05901986294171571
2014-10-10,204.5494,207.1588,203.6987,203.7273,565877,565877,-0.831579,-0.407,205.1183,"Oct 10, 14",0.054714594786566706
2014-10-13,204.4729,204.989,194.5513,195.0674,1147146,1147146,-8.6599,-4.251,198.8384,"Oct 13, 14",0.009881511938110899
2014-10-14,195.3446,198.193,194.2932,196.6828,752145,752145,1.6154,0.828,196.2439,"Oct 14, 14",0.01824458334002028
2014-10-15,193.6241,201.9495,193.0889,201.223,1124242,1124242,4.5402,2.308,197.0621,"Oct 15, 14",0.04174960796484964
2014-10-16,197.6086,203.5773,197.6086,202.7151,549276,549276,1.492,0.741,201.9898,"Oct 16, 14",0.04947434415327912
2014-10-17,204.32,209.1374,204.0428,207.4264,891527,891527,4.7114,2.324,207.0649,"Oct 17, 14",0.07386516889997702
2014-10-20,207.4169,210.5711,207.1492,210.0932,580476,580476,2.6668,1.286,209.5998,"Oct 20, 14",0.08767143286841331
2014-10-21,212.0049,217.2907,210.7719,216.9466,669281,669281,6.8534,3.262,215.4971,"Oct 21, 14",0.12315210239041771
2014-10-22,217.0039,219.4796,215.8569,215.943,681484,681484,-1.0036,-0.463,217.4682,"Oct 22, 14",0.11795637473227973
2014-10-23,218.2178,218.5428,215.3599,215.8378,822699,822699,-0.105143,-0.049,216.5211,"Oct 23, 14",0.1174117448502189
2014-10-24,216.7841,219.1355,215.6275,218.8009,566854,566854,2.9631,1.373,217.9578,"Oct 24, 14",0.1327519806252579
2014-10-27,217.3958,218.1605,213.6967,215.7135,871042,871042,-3.0874,-1.411,215.6528,"Oct 27, 14",0.11676823254660545
2014-10-28,215.7422,219.3649,213.324,214.1077,861159,861159,-1.6058,-0.744,214.8286,"Oct 28, 14",0.10845486120997906
2014-10-29,214.1938,214.7099,210.4086,212.0527,1594705,1594705,-2.0551,-0.96,212.3451,"Oct 29, 14",0.09781594098531403
2014-10-30,211.6895,216.4782,211.6895,215.2165,901805,901805,3.1638,1.492,215.2632,"Oct 30, 14",0.11419521875017788
2014-10-31,217.3671,219.5847,217.2524,219.4222,970526,970526,4.2057,1.954,218.9691,"Oct 31, 14",0.1359685067252989
2014-11-03,219.7281,220.3685,217.8068,219.1546,700446,700446,-0.267636,-0.122,219.2004,"Nov 3, 14",0.13458311740553222
2014-11-04,219.1546,220.6935,217.1664,218.1892,765601,765601,-0.965397,-0.441,218.4301,"Nov 4, 14",0.12958515459049988
2014-11-05,220.4449,220.985,218.7149,220.2155,772451,772451,2.0264,0.929,219.9356,"Nov 5, 14",0.1400754923283289
2014-11-06,220.0244,223.4463,218.8869,222.9206,643232,643232,2.705,1.228,222.3496,"Nov 6, 14",0.15408003884888433
2014-11-07,223.6948,225.8646,222.8441,225.616,730989,730989,2.6955,1.209,225.2723,"Nov 7, 14",0.16803436759514329
2014-11-10,225.9984,226.4189,224.7175,226.266,475344,475344,0.64997,0.288,225.8859,"Nov 10, 14",0.17139947618202017
2014-11-11,226.5336,227.824,225.6447,227.1263,495422,495422,0.860255,0.38,227.1825,"Nov 11, 14",0.1758533268240052
2014-11-12,226.7037,228.4186,225.5444,228.112,451828,451828,0.985742,0.434,227.4713,"Nov 12, 14",0.18095638456875088
2014-11-13,229.0988,230.2724,227.5467,229.5778,606990,606990,1.4658,0.643,229.1824,"Nov 13, 14",0.18854496328666523
2014-11-14,228.9934,230.3922,228.3803,229.597,446629,446629,0.019159,0.008,229.4662,"Nov 14, 14",0.1886443634172315
2014-11-17,229.2617,230.8137,228.6677,229.2712,390876,390876,-0.325736,-0.142,229.7868,"Nov 17, 14",0.18695766745168602
2014-11-18,229.1659,231.446,229.0988,231.1969,350644,350644,1.9257,0.84,230.6894,"Nov 18, 14",0.1969271899220692
2014-11-19,231.2161,231.4556,229.6545,230.7466,413660,413660,-0.45028,-0.195,230.3853,"Nov 19, 14",0.1945959462348835
2014-11-20,229.2712,232.2029,228.8602,232.0783,412529,412529,1.3317,0.577,231.4261,"Nov 20, 14",0.20149027716587448
2014-11-21,234.1669,234.5884,230.5742,231.8963,538229,538229,-0.182029,-0.078,232.1422,"Nov 21, 14",0.20054804676154883
2014-11-24,232.7202,232.7202,230.4017,231.8771,431184,431184,-0.019161,-0.008,231.6851,"Nov 24, 14",0.20044864663098272
